name,population,longitude,latitude,flaeche,region
"Breckerfeld, Hansestadt",8816,7.46522,51.261435,59.09,Ruhrgebiet
"Kappeln, Stadt",8812,9.931158,54.659144,43.33,Ostsee
Schemmerhofen,8807,9.795846,48.174074,50.16,Oberschwaben-Allgäu
"Brand-Erbisdorf, Stadt",8797,13.32197,50.869411,46.33,Erzgebirge
Neuried,8795,11.465823,48.093116,9.62,Münchener Umland
"Roetgen, Tor zur Eifel",8786,6.196427,50.648577,39.03,Eifel und Region Aachen
"Hallstadt, St",8781,10.875159,49.928417,14.6,Haßberge
Obertraubling,8779,12.165778,48.966317,24.87,Bayerisches Thermenland
"Naunhof, Stadt",8776,12.587583,51.278107,39.71,Leipzig Region
Heek,8773,7.111581,52.116177,69.43,Münsterland
"Ueckermünde, Seebad , Stadt",8768,14.046489,53.736513,85.87,Vorpommern
Schwaig b.Nürnberg,8761,11.199107,49.472306,5.9,Nürnberger Land
"Zschopau, Stadt, Motorradstadt",8760,13.072274,50.747744,22.78,Erzgebirge
Wenzenbach,8757,12.200621,49.076396,29.85,Bayerischer Wald
Mühlhausen,8753,8.726913,49.248138,15.3,Nördliches Baden-Württemberg
"Waldenbuch, Stadt",8750,9.12974,48.638166,22.7,Region Stuttgart
"Neustadt an der Orla, Stadt",8743,11.742638,50.73581,86.06,Thüringer Wald
Rimbach,8738,8.756412,49.623998,23.16,Odenwald-Bergstrasse-Neckartal
Langweid a.Lech,8737,10.855713,48.492842,23.56,Bayerisch-Schwaben
Dörverden,8735,9.227519,52.847043,83.51,Mittelweser
"Herzberg (Elster), Stadt",8732,13.23544,51.69229,149.01,Elbe Elster Land
Kressbronn am Bodensee,8727,9.59834,47.596747,20.42,Bodensee
"Bad Bergzabern, Stadt",8724,7.999155,49.100366,10.71,Pfalz
Mainaschaff,8721,9.087302,49.981077,7.3,Spessart-Mainland
Eslohe (Sauerland),8717,8.170291,51.254307,113.36,Sauerland
Großenlüder,8714,9.540875,50.589482,73.93,Rhön
"Kandern, Stadt",8710,7.662899,47.714834,62.26,Südlicher Schwarzwald
"Hemmoor, Stadt",8709,9.153373,53.692362,45.07,Nordseeküste
Bellheim,8706,8.284042,49.190542,20.43,Pfalz
Heiden,8704,6.932484,51.825996,53.39,Münsterland
"Raguhn-Jeßnitz, Stadt",8702,12.268773,51.708263,97.83,Anhalt-Wittenberg
Keltern,8693,8.576844,48.901298,29.82,Nördliches Baden-Württemberg
Sonsbeck,8688,6.376478,51.607521,55.41,Niederrhein
Efringen-Kirchen,8683,7.565548,47.649597,43.75,Südlicher Schwarzwald
Sinntal,8680,9.623114,50.312197,111.82,Spessart-Kinzigtal-Vogelsberg
"Möckmühl, Stadt",8680,9.359823,49.323117,49.6,Nördliches Baden-Württemberg
"Wissen, Stadt",8679,7.736064,50.78031,34.88,Westerwald
"Meßkirch, Stadt",8676,9.111166,47.992608,76.22,Oberschwaben-Allgäu
"Rauenberg, Stadt",8675,8.70473,49.266186,11.12,Nördliches Baden-Württemberg
"Weilmünster, Marktflecken",8674,8.376585,50.432368,77.42,Westerwald-Lahn-Taunus
Untergruppenbach,8670,9.276206,49.091469,27.27,Nördliches Baden-Württemberg
Gleichen,8663,9.980599,51.46877,129.25,Harz
"Furth im Wald, St",8659,12.842882,49.308018,67.06,Bayerischer Wald
"Borgentreich, Orgelstadt",8632,9.240386,51.571529,138.94,Teutoburger Wald
Flieden,8620,9.566496,50.423953,49.65,Rhön
Sande,8619,8.01612,53.49975,44.92,Ostfriesland
Pullach i.Isartal,8601,11.522441,48.057124,7.4,Münchener Umland
Sülzetal,8577,11.578621,52.040472,104.3,"Magdeburg, Elbe-Börde-Heide"
"Obernburg a.Main, St",8575,9.143788,49.842701,24.82,Spessart-Mainland
Schladen-Werla,8566,10.540154,52.022227,73.91,Braunschweiger Land
"Fürstenzell, M",8565,13.315787,48.522201,79.36,Bayerisches Thermenland
"Schnaittach, M",8561,11.341063,49.559467,49.34,Nürnberger Land
"Kirn, Stadt",8551,7.456773,49.788787,16.53,Naheland
"Allersberg, M",8550,11.236588,49.251415,59.7,Fränkisches Seenland
"Tirschenreuth, St",8516,12.33646,49.878232,103.95,Oberpfälzer Wald
"Wörrstadt, Stadt",8515,8.11667,49.838016,16.75,Rheinhessen
Lienen,8512,7.97575,52.146807,73.44,Münsterland
"Volkach, St",8512,10.226896,49.864209,60.1,Fränkisches Weinland
Löwenberger Land,8508,13.153342,52.89704,245.43,Ruppiner Seenland
Biederitz,8508,11.716439,52.159249,39.63,"Magdeburg, Elbe-Börde-Heide"
Dornburg,8506,8.024181,50.503919,33.23,Westerwald-Lahn-Taunus
Geratal,8504,10.812573,50.748323,82.33,Thüringer Wald
"Schleiz, Stadt",8501,11.807287,50.577418,108.21,Thüringer Wald
"Dietmannsried, M",8498,10.288985,47.808713,53.68,Allgäu
Garching a.d.Alz,8491,12.574383,48.127462,25.86,Inn-Salzach
"Ergoldsbach, M",8491,12.204588,48.691787,56.98,Bayerisches Thermenland
"Rottenburg a.d.Laaber, St",8486,12.027732,48.702367,90.11,Bayerisches Thermenland
"Ottobeuren, M",8486,10.300871,47.941672,55.98,Allgäu
Nonnweiler,8484,6.970552,49.606237,66.83,Nordsaarland
Nordheim,8480,9.126068,49.109167,12.71,Nördliches Baden-Württemberg
Seegebiet Mansfelder Land,8474,11.671313,51.460139,108.73,Harz und Harzvorland
Fuldabrück,8474,9.495422,51.228045,17.86,Kassel- Land
Rülzheim,8472,8.293548,49.155067,16.66,Pfalz
"Neuhaus am Rennweg, Stadt",8468,11.138519,50.509728,108.22,Thüringer Wald
"Staufen im Breisgau, Stadt",8459,7.729921,47.880529,23.32,Südlicher Schwarzwald
Kahl a.Main,8457,9.005097,50.070293,10.64,Spessart-Mainland
"Doberlug-Kirchhain, Stadt",8438,13.561167,51.635945,150.36,Elbe Elster Land
Blankenheim,8434,6.648417,50.438414,148.62,Eifel und Region Aachen
"Ortenberg, Stadt",8423,9.054158,50.35609,54.7,Vogelsberg und Wetterau
"Ballenstedt, Stadt",8422,11.237514,51.72028,87.3,Harz und Harzvorland
"Furtwangen im Schwarzwald, Stadt",8420,8.205476,48.051584,82.57,Mittlerer Schwarzwald
Reilingen,8404,8.566677,49.29268,16.35,Nördliches Baden-Württemberg
"Schierling, M",8395,12.139713,48.834571,77.42,Bayerisches Thermenland
Woltersdorf,8386,13.756782,52.450193,9.12,Seenland Oder-Spree
Möser,8386,11.790495,52.21832,80.89,"Magdeburg, Elbe-Börde-Heide"
Bad Rothenfelde,8385,8.160649,52.108228,18.21,Grafschaft Bentheim-Emsland-Osnabrücker Land
Heikendorf,8372,10.207126,54.371303,14.72,Ostsee
Reichenbach an der Fils,8362,9.459835,48.709743,7.43,Region Stuttgart
"Viechtach, St",8361,12.884245,49.081812,62.47,Bayerischer Wald
Kleinostheim,8360,9.062952,49.99941,13.89,Spessart-Mainland
"Großräschen/Rań, Stadt",8355,14.010831,51.588116,81.86,Lausitzer Seenland
Friedland,8332,9.913521,51.419791,75.87,Harz
"Landstuhl, Sickingenstadt, Stadt",8332,7.568755,49.410247,15.34,Pfalz
Niederwerrn,8331,10.173669,50.063381,9.78,Fränkisches Weinland
Timmendorfer Strand,8320,10.770247,53.99638,20.13,Ostsee
"Kirchen (Sieg), Stadt",8318,7.882897,50.808187,39.76,Westerwald
Siegsdorf,8314,12.641761,47.820981,57.0,Chiemsee-Chiemgau
"Stadtilm, Stadt",8312,11.086073,50.775669,120.26,Thüringer Wald
Langenberg,8311,8.320352,51.775971,38.31,Teutoburger Wald
"Barntrup, Stadt",8297,9.116339,51.990496,59.46,Teutoburger Wald
"Herrieden, St",8295,10.495052,49.23568,81.66,Romantisches Franken - vom Naturpark Frankenhöhe zur Romantischen Straße
Wettringen,8295,7.319404,52.209339,57.69,Münsterland
"Staufenberg, Stadt",8291,8.732286,50.659884,28.58,Vogelsberg und Wetterau
Meine,8286,10.545222,52.381857,39.04,Lüneburger Heide
Reichelsheim (Odenwald),8282,8.839871,49.712441,58.21,Odenwald-Bergstrasse-Neckartal
"Arnstein, St",8281,9.966942,49.978736,112.1,Fränkisches Weinland
"Heroldsberg, M",8281,11.156797,49.535894,11.09,Nürnberger Land
"Willebadessen, Stadt",8281,9.028703,51.624696,128.41,Teutoburger Wald
Großheide,8275,7.343594,53.592272,69.33,Ostfriesland
Unterwellenborn,8261,11.44187,50.658516,63.09,Thüringer Wald
"Hainichen, Stadt",8255,13.12406,50.968719,51.73,Chemnitz Zwickau Region
"Colditz, Stadt",8249,12.80675,51.125652,84.07,Leipzig Region
"Kellinghusen, Stadt",8243,9.71403,53.950291,18.81,übrig. Schleswig-Holstein
"Lützen, Stadt",8242,12.141207,51.25541,96.93,"Halle, Saale, Unstrut"
Schwarzenbruck,8241,11.240717,49.355442,22.25,Nürnberger Land
Biebergemünd,8240,9.276363,50.20755,78.45,Spessart-Kinzigtal-Vogelsberg
Borsdorf,8229,12.538822,51.347926,15.64,Leipzig Region
"Kuppenheim, Stadt",8224,8.254177,48.827747,18.08,Nördlicher Schwarzwald
"Bersenbrück, Stadt",8221,7.947724,52.555167,42.54,Grafschaft Bentheim-Emsland-Osnabrücker Land
Moritzburg,8217,13.68009,51.159495,46.49,Elbland
Wachtendonk,8217,6.334166,51.406325,48.17,Niederrhein
Uhldingen-Mühlhofen,8210,9.245612,47.735636,15.66,Bodensee
"Hermsdorf, Stadt",8210,11.856674,50.896145,7.49,Saaleland
"Grafenau, St",8203,13.397607,48.85871,63.73,Bayerischer Wald
Bad Feilnbach,8198,12.008173,47.773292,57.49,Chiemsee-Alpenland
"Simmern/ Hunsrück, Stadt",8195,7.522062,49.985095,11.96,Hunsrück
"Dornstetten, Stadt",8194,8.499599,48.470329,24.2,Nördlicher Schwarzwald
"Knittlingen, Stadt",8188,8.758013,49.024124,26.33,Nördliches Baden-Württemberg
Hohberg,8186,7.908087,48.423963,28.95,Mittlerer Schwarzwald
"Teterow, Bergringstadt",8186,12.575889,53.773591,47.07,Mecklenburgische Schweiz und Seenplatte
"Mücheln (Geiseltal), Stadt",8185,11.807061,51.300764,99.03,"Halle, Saale, Unstrut"
Föritztal,8183,11.243256,50.313422,98.5,Thüringer Wald
Lahnau,8181,8.565071,50.576168,23.94,Lahn-Dill
"Lauter-Bernsbach, Stadt",8179,12.736115,50.56018,30.28,Erzgebirge
Aspach,8178,9.397127,48.96663,35.45,Region Stuttgart
Hausham,8177,11.836996,47.752233,22.29,Alpenregion Tegernsee Schliersee
"Ransbach-Baumbach, Stadt",8176,7.730836,50.468403,12.15,Westerwald
Uedem,8163,6.272327,51.667761,60.93,Niederrhein
"Neuenbürg, Stadt",8162,8.589759,48.848189,28.15,Nördlicher Schwarzwald
Selters (Taunus),8158,8.224892,50.33486,40.47,Westerwald-Lahn-Taunus
"Bad Sooden-Allendorf, Stadt",8141,9.980802,51.272411,73.75,Werra-Meissner Land
Neuendettelsau,8138,10.788624,49.284493,33.81,Romantisches Franken - vom Naturpark Frankenhöhe zur Romantischen Straße
Lauchringen,8137,8.304688,47.630759,12.77,Südlicher Schwarzwald
"Zell am Harmersbach, Stadt",8129,8.062103,48.346261,36.41,Mittlerer Schwarzwald
"Reichertshofen, M",8126,11.466741,48.657589,36.89,Oberbayerns Städte
"Helmbrechts, St",8125,11.715874,50.236794,58.72,Frankenwald
"Bönnigheim, Stadt",8123,9.093322,49.041614,20.13,Region Stuttgart
"Bad Endorf, M",8117,12.298542,47.908862,40.1,Chiemsee-Alpenland
Freisen,8115,7.248603,49.552395,48.09,Nordsaarland
Budenheim,8104,8.172555,50.02422,10.61,Rheinhessen
"Schieder-Schwalenberg, Stadt",8098,9.153219,51.913825,60.04,Teutoburger Wald
"Mansfeld, Stadt",8096,11.45461,51.594112,144.61,Harz und Harzvorland
"Neunburg vorm Wald, St",8093,12.381852,49.348813,110.14,Oberpfälzer Wald
Thedinghausen,8092,9.02069,52.961967,65.79,Mittelweser
Ahrensbök,8092,10.573059,54.011094,95.37,übrig. Schleswig-Holstein
"Kühlungsborn, Ostseebad, Stadt",8088,11.751251,54.141683,16.17,Mecklenburgische Ostseeküste
Ankum,8085,7.871286,52.541026,66.3,Grafschaft Bentheim-Emsland-Osnabrücker Land
Forst,8083,8.586918,49.152909,11.46,Nördliches Baden-Württemberg
Elz,8083,8.035806,50.413548,16.86,Westerwald-Lahn-Taunus
"Nierstein, Stadt",8078,8.337848,49.872587,19.34,Rheinhessen
Sauerlach,8063,11.653905,47.971744,56.95,Münchener Umland
"Teublitz, St",8060,12.08483,49.220722,38.23,Oberpfälzer Wald
"Hüfingen, Stadt",8060,8.488945,47.9255,58.53,Mittlerer Schwarzwald
"Penig, Stadt",8059,12.706022,50.933482,63.36,Chemnitz Zwickau Region
"Premnitz, Stadt",8057,12.337104,52.530804,46.27,Havelland
"Neunkirchen a.Brand, M",8056,11.12957,49.613014,26.4,Fränkische Schweiz
Bruchmühlbach-Miesau,8049,7.46112,49.387344,26.85,Pfalz
Berg b.Neumarkt i.d.OPf.,8048,11.439721,49.331628,65.12,Bayerischer Jura
"Bad Lausick, Stadt",8043,12.640283,51.144619,70.03,Leipzig Region
Salach,8042,9.737615,48.690404,8.31,Region Stuttgart
Amt Wachsenburg,8041,10.970255,50.875842,77.63,Thüringer Wald
Meinersen,8038,10.362138,52.475153,53.95,Lüneburger Heide
"Calbe (Saale), Stadt",8030,11.774788,51.902787,57.25,"Magdeburg, Elbe-Börde-Heide"
"Leisnig, Stadt",8028,12.926623,51.159434,78.09,Leipzig Region
Haibach,8019,9.202982,49.964977,7.35,Spessart-Mainland
Jettingen,8012,8.774656,48.577417,21.11,Region Stuttgart
Berg,8009,11.356187,47.966594,36.63,StarnbergAmmersee
"Großbottwar, Stadt",8005,9.292335,48.999692,25.51,Region Stuttgart
"Bad Sulza, Stadt",8001,11.623826,51.086787,94.1,Weimarer Land
"Beeskow, Stadt",7998,14.24693,52.172338,77.9,Seenland Oder-Spree
"Oranienbaum-Wörlitz, Stadt",7998,12.404739,51.79801,116.07,Anhalt-Wittenberg
Bad Füssing,7981,13.310922,48.351663,55.06,Bayerisches Thermenland
Lenningen,7974,9.472018,48.551225,41.43,Region Stuttgart
"Dannenberg (Elbe), Stadt",7966,11.090108,53.096496,76.61,Lüneburger Heide
"Kirchheimbolanden, Stadt",7956,8.010665,49.664151,26.36,Pfalz
"Neresheim, Stadt",7954,10.336826,48.752577,118.51,Schwäbische Alb
Salzbergen,7949,7.347275,52.322754,53.38,Grafschaft Bentheim-Emsland-Osnabrücker Land
"Bad Schmiedeberg, Stadt",7941,12.73142,51.683602,161.23,Anhalt-Wittenberg
"Weida, Stadt",7939,12.061416,50.773341,36.8,Thüringer Vogtland
Nessetal,7938,10.65936,50.99227,91.54,Welterberegion Wartburg-Hainich
Birkenwerder,7935,13.282792,52.688528,18.12,Ruppiner Seenland
Bad Endbach,7933,8.495525,50.753161,39.85,Marburg-Biedenkopf
Osternienburger Land,7928,12.026166,51.792189,139.39,Anhalt-Wittenberg
Loßburg,7919,8.453275,48.411512,79.25,Nördlicher Schwarzwald
"Postbauer-Heng, M",7912,11.357794,49.304035,24.65,Bayerischer Jura
"Medebach, Hansestadt",7906,8.704871,51.198074,126.05,Sauerland
"Weikersheim, Stadt",7902,9.902462,49.482875,80.93,Nördliches Baden-Württemberg
Hemmingen,7901,9.032461,48.865398,12.34,Region Stuttgart
Saulheim,7893,8.14903,49.876373,18.94,Rheinhessen
"Baiersdorf, St",7890,11.029029,49.655938,11.81,Fränkische Schweiz
Althengstett,7886,8.795915,48.723525,19.16,Nördlicher Schwarzwald
Leck,7883,8.974572,54.771914,29.79,übrig. Schleswig-Holstein
Drei Gleichen,7882,10.849649,50.897321,84.89,Welterberegion Wartburg-Hainich
"Könnern, Stadt",7875,11.767742,51.670127,125.78,"Magdeburg, Elbe-Börde-Heide"
Liebenburg,7860,10.432161,52.020145,78.51,Harz
Aldingen,7858,8.702513,48.094541,22.17,Schwäbische Alb
Bordesholm,7855,10.026065,54.175613,10.17,übrig. Schleswig-Holstein
Krailling,7847,11.409622,48.097164,15.99,StarnbergAmmersee
"Stockstadt a.Main, M",7837,9.063789,49.979668,18.87,Spessart-Mainland
Großrosseln,7835,6.839853,49.205999,25.26,Übriges Saarland
Hellenthal,7834,6.4342,50.490262,137.82,Eifel und Region Aachen
Strullendorf,7828,10.968254,49.84513,31.69,Fränkische Schweiz
Georgenthal,7824,10.65906,50.830795,79.17,Thüringer Wald
"Altomünster, M",7818,11.256047,48.387627,75.66,Münchener Umland
"Parsberg, St",7818,11.714998,49.160047,57.32,Bayerischer Jura
"Barby, Stadt",7813,11.880764,51.966471,154.05,"Magdeburg, Elbe-Börde-Heide"
Ehrenkirchen,7813,7.739988,47.921491,37.76,Südlicher Schwarzwald
"Hengersberg, M",7810,13.051305,48.773446,45.81,Bayerischer Wald
Asbach,7807,7.423951,50.66519,38.58,Westerwald
Erzhausen,7794,8.634735,49.952719,7.4,Odenwald-Bergstrasse-Neckartal
Illingen,7791,8.918461,48.954066,29.39,Nördliches Baden-Württemberg
Untermeitingen,7789,10.814241,48.160674,16.02,Bayerisch-Schwaben
"Gundelfingen a.d.Donau, St",7783,10.367549,48.549064,54.06,Bayerisch-Schwaben
Feldkirchen,7780,11.729618,48.147036,6.41,Münchener Umland
Heuchelheim a. d. Lahn,7773,8.631242,50.582394,10.58,Lahn-Dill
Elsteraue,7765,12.181646,51.05897,80.4,"Halle, Saale, Unstrut"
Bühlertal,7764,8.191679,48.682789,17.67,Nördlicher Schwarzwald
Jesteburg,7758,9.952787,53.306429,28.05,Lüneburger Heide
"Oberkochen, Stadt",7746,10.105585,48.784042,23.55,Schwäbische Alb
Weissach,7745,8.927545,48.846812,22.19,Region Stuttgart
"Bützow, Stadt",7745,11.984565,53.847738,39.85,Mecklenburgische Schweiz und Seenplatte
Bad Grund (Harz),7738,10.239461,51.809721,41.31,Harz
"Lauta, Stadt",7726,14.098581,51.46142,42.14,Oberlausitz/Niederschlesien
"Reisbach, M",7719,12.628791,48.569859,94.19,Bayerisches Thermenland
"Nörten-Hardenberg, Flecken",7719,9.935241,51.625491,54.13,Weserbergland
Sögel,7718,7.521946,52.839834,55.26,Grafschaft Bentheim-Emsland-Osnabrücker Land
Hopsten,7717,7.602873,52.383026,99.83,Münsterland
Grasberg,7714,8.983753,53.180531,55.77,Unterelbe-Unterweser
"Bad Düben, Stadt",7713,12.585782,51.592198,45.8,Leipzig Region
"Teuchern, Stadt",7712,12.022043,51.118406,81.67,"Halle, Saale, Unstrut"
Lastrup,7700,7.864551,52.79503,85.53,Oldenburger Münsterland
"Rheinsberg, Stadt",7699,12.892207,53.099024,328.14,Ruppiner Seenland
"Küps, M",7697,11.277948,50.190856,35.63,Frankenwald
"Berchtesgaden, M",7697,13.002514,47.632843,35.63,Berchtesgadener Land
"Bad Herrenalb, Stadt",7694,8.438156,48.797568,33.01,Nördlicher Schwarzwald
"Löffingen, Stadt",7692,8.343862,47.883793,88.02,Südlicher Schwarzwald
Emlichheim,7691,6.853449,52.606837,48.65,Grafschaft Bentheim-Emsland-Osnabrücker Land
Pfronten,7687,10.557878,47.581473,62.22,Allgäu
"Bad Wimpfen, Stadt",7686,9.163305,49.228198,19.38,Nördliches Baden-Württemberg
"Kirchberg, Stadt",7678,12.525992,50.62301,39.56,Chemnitz Zwickau Region
"Elsterwerda, Stadt",7663,13.520152,51.460775,40.5,Elbe Elster Land
"Bad Liebenstein, Stadt",7662,10.348493,50.816027,48.81,Thüringer Wald
"Bismark (Altmark), Stadt",7660,11.555013,52.661431,290.7,Altmark
Algermissen,7658,9.970613,52.253687,35.72,Hannover-Hildesheim
Nordharz,7656,10.757221,51.921309,110.85,Harz und Harzvorland
"Oberstaufen, M",7654,10.021839,47.554303,125.95,Allgäu
Bodenheim,7651,8.306769,49.928263,13.43,Rheinhessen
Altrip,7648,8.494911,49.431382,10.47,Pfalz
"Schweich, Stadt",7643,6.752517,49.822073,31.08,Mosel-Saar
Winterbach,7638,9.479554,48.799784,17.12,Region Stuttgart
"Ramstein-Miesenbach, Stadt",7636,7.551119,49.445736,43.01,Pfalz
"Vetschau/Spreewald / Wětošow/Błota, Stadt",7635,14.07382,51.783746,111.42,Spreewald
Bergkirchen,7630,11.366061,48.259031,59.96,Münchener Umland
Schonungen,7628,10.304632,50.051285,81.02,Fränkisches Weinland
Seefeld,7628,11.205505,48.032146,34.85,StarnbergAmmersee
"Calau/Kalawa, Stadt",7626,13.949411,51.74682,163.49,Spreewald
Inden,7624,6.370002,50.853621,35.92,Eifel und Region Aachen
Schömberg,7620,8.645825,48.78717,37.21,Nördlicher Schwarzwald
"Radeburg, Stadt",7615,13.723805,51.215453,54.02,Elbland
"Daun, Stadt",7608,6.830555,50.196727,49.02,Eifel
"Treuen, Stadt",7597,12.307471,50.54268,43.74,Vogtland
Karlstein a.Main,7590,9.008497,50.048052,12.67,Spessart-Mainland
"Rimpar, M",7587,9.956389,49.857057,36.41,Fränkisches Weinland
Holdorf,7586,8.123229,52.588255,55.0,Oldenburger Münsterland
"Renchen, Stadt",7582,8.013581,48.587888,32.08,Mittlerer Schwarzwald
"Münnerstadt, St",7577,10.195481,50.248726,93.11,Rhön
Weissach im Tal,7576,9.47773,48.929826,14.13,Region Stuttgart
"Vohenstrauß, St",7576,12.341779,49.623078,74.91,Oberpfälzer Wald
Großmehring,7576,11.534077,48.7654,47.43,Naturpark Altmühltal
"Oederan, Stadt",7569,13.166415,50.861806,77.33,Erzgebirge
"Barth, Stadt",7568,12.72658,54.36871,41.18,Vorpommern
Dummerstorf,7562,12.22688,54.017444,120.28,Mecklenburgische Ostseeküste
Stadland,7561,8.453082,53.401876,114.14,Nordseeküste
"Lößnitz, Stadt",7557,12.732369,50.622709,30.49,Erzgebirge
"Seeland, Stadt",7553,11.333106,51.800127,79.06,"Magdeburg, Elbe-Börde-Heide"
Gettorf,7540,9.973495,54.407632,9.35,übrig. Schleswig-Holstein
"Treuenbrietzen, Stadt",7539,12.870622,52.094645,212.43,Fläming
Oberstenfeld,7537,9.321661,49.024346,21.1,Region Stuttgart
"Allstedt, Stadt",7535,11.385673,51.404566,150.47,Harz und Harzvorland
"Kremmen, Stadt",7535,13.026328,52.76282,209.61,Ruppiner Seenland
"Horstmar, Stadt der Burgmannshöfe",7528,7.305156,52.080812,44.76,Münsterland
Dörentrup,7528,9.005779,52.033153,49.8,Teutoburger Wald
Jockgrim,7528,8.276512,49.094237,12.61,Pfalz
Langenargen,7525,9.54014,47.596737,15.27,Bodensee
Dittelbrunn,7519,10.220985,50.075732,23.84,Fränkisches Weinland
Allendorf (Eder),7518,8.670062,51.026336,77.01,Waldecker Land
"Elzach, Stadt",7515,8.069355,48.172277,75.28,Südlicher Schwarzwald
"Otterndorf, Stadt",7515,8.899714,53.807823,33.55,Nordseeküste
Ahnatal,7513,9.393523,51.366434,18.03,Kassel- Land
Legden,7511,7.105517,52.030639,56.28,Münsterland
Staufenberg,7506,9.591676,51.352828,77.58,Weserbergland
"Saarburg, Stadt",7504,6.54871,49.608359,20.63,Mosel-Saar
Cappeln (Oldenburg),7504,8.113999,52.81131,76.52,Oldenburger Münsterland
Abtsgmünd,7501,10.002231,48.894913,71.57,Schwäbische Alb
"Bad Kötzting, St",7494,12.854868,49.174806,62.15,Bayerischer Wald
Dannstadt-Schauernheim,7487,8.315975,49.425951,15.24,Pfalz
Flintbek,7486,10.063731,54.23975,17.57,übrig. Schleswig-Holstein
Söhlde,7486,10.232512,52.189397,57.44,Hannover-Hildesheim
"Naila, St",7482,11.706881,50.330343,37.04,Frankenwald
"Lugau/Erzgeb., Stadt",7481,12.746491,50.739952,22.29,Erzgebirge
Bördeland,7466,11.637674,52.003309,92.53,"Magdeburg, Elbe-Börde-Heide"
"Sontra, Stadt",7466,9.93321,51.068954,111.28,Werra-Meissner Land
Bunde,7463,7.269253,53.184408,120.95,Ostfriesland
"Altenberg, Stadt",7462,13.757485,50.766607,145.89,Erzgebirge
Albbruck,7451,8.130079,47.591149,39.7,Südlicher Schwarzwald
"Gundelsheim, Stadt",7449,9.160815,49.284163,38.44,Nördliches Baden-Württemberg
Klettgau,7445,8.420527,47.658934,45.87,Südlicher Schwarzwald
"Groitzsch, Stadt",7442,12.281022,51.154307,70.17,Leipzig Region
Heidenrod,7437,7.995855,50.212879,95.93,Rheingau-Taunus
"Leipheim, St",7434,10.223257,48.448055,32.16,Bayerisch-Schwaben
Flein,7432,9.213902,49.100989,8.48,Nördliches Baden-Württemberg
Schellerten,7428,10.10173,52.187719,80.41,Hannover-Hildesheim
"Sulzbach a.Main, M",7423,9.151373,49.908857,19.93,Spessart-Mainland
